PID,core_times,x,y,duration
106,1682440150937,545.0,464.0,11.0
106,1682440150948,542.0,468.0,8.0
106,1682440150956,546.0,474.0,8.0
106,1682440150964,546.0,477.0,9.0
106,1682440150973,546.0,482.0,8.0
106,1682440150981,542.0,480.0,8.0
106,1682440150989,541.0,476.0,9.0
106,1682440150998,540.0,478.0,8.0
106,1682440151006,538.0,472.0,8.0
106,1682440151014,539.0,477.0,8.0
106,1682440151022,535.0,474.0,7.0
106,1682440151029,536.0,471.0,8.0
106,1682440151037,533.0,475.0,11.0
106,1682440151048,536.0,475.0,8.0
106,1682440151056,533.0,474.0,8.0
106,1682440151064,532.0,481.0,9.0
106,1682440151073,537.0,480.0,8.0
106,1682440151081,536.0,482.0,8.0
106,1682440151089,535.0,465.0,14.0
106,1682440151103,,,2.0
106,1682440151105,,,8.0
106,1682440151113,,,8.0
106,1682440151121,,,7.0
106,1682440151128,,,8.0
106,1682440151136,,,11.0
106,1682440151147,,,8.0
106,1682440151155,,,8.0
106,1682440151163,,,8.0
106,1682440151171,,,9.0
106,1682440151180,,,8.0
106,1682440151188,,,10.0
106,1682440151198,635.0,743.0,8.0
106,1682440151206,577.0,520.0,8.0
106,1682440151214,567.0,459.0,8.0
106,1682440151222,566.0,446.0,7.0
106,1682440151229,571.0,456.0,9.0
106,1682440151238,568.0,453.0,10.0
106,1682440151248,567.0,459.0,8.0
106,1682440151256,570.0,461.0,8.0
106,1682440151264,569.0,467.0,9.0
106,1682440151273,563.0,468.0,8.0
106,1682440151281,564.0,466.0,8.0
106,1682440151289,571.0,459.0,9.0
106,1682440151298,572.0,461.0,8.0
106,1682440151306,578.0,462.0,8.0
106,1682440151314,579.0,461.0,8.0
106,1682440151322,569.0,465.0,7.0
106,1682440151329,575.0,457.0,9.0
106,1682440151338,567.0,459.0,10.0
106,1682440151348,571.0,457.0,8.0
106,1682440151356,562.0,460.0,8.0
106,1682440151364,559.0,455.0,9.0
106,1682440151373,562.0,454.0,8.0
106,1682440151381,562.0,455.0,8.0
106,1682440151389,565.0,458.0,9.0
106,1682440151398,571.0,465.0,8.0
106,1682440151406,565.0,461.0,8.0
106,1682440151414,570.0,454.0,8.0
106,1682440151422,564.0,447.0,7.0
106,1682440151429,564.0,453.0,9.0
106,1682440151438,573.0,462.0,8.0
106,1682440151446,571.0,458.0,11.0
106,1682440151457,571.0,463.0,7.0
106,1682440151464,560.0,470.0,9.0
106,1682440151473,570.0,470.0,8.0
106,1682440151481,562.0,474.0,9.0
106,1682440151490,575.0,484.0,8.0
106,1682440151498,568.0,474.0,8.0
106,1682440151506,520.0,417.0,9.0
106,1682440151515,452.0,305.0,7.0
106,1682440151522,417.0,206.0,8.0
106,1682440151530,384.0,124.0,7.0
106,1682440151537,378.0,45.0,9.0
106,1682440151546,379.0,62.0,11.0
106,1682440151557,385.0,67.0,7.0
106,1682440151564,387.0,70.0,9.0
106,1682440151573,388.0,64.0,8.0
106,1682440151581,391.0,67.0,9.0
106,1682440151590,396.0,74.0,8.0
106,1682440151598,397.0,75.0,8.0
106,1682440151606,400.0,81.0,9.0
106,1682440151615,399.0,80.0,8.0
106,1682440151623,397.0,83.0,8.0
106,1682440151631,397.0,87.0,6.0
106,1682440151637,394.0,84.0,9.0
106,1682440151646,396.0,87.0,11.0
106,1682440151657,391.0,90.0,8.0
106,1682440151665,388.0,90.0,8.0
106,1682440151673,387.0,87.0,8.0
106,1682440151681,383.0,87.0,9.0
106,1682440151690,384.0,81.0,8.0
106,1682440151698,390.0,79.0,8.0
106,1682440151706,388.0,74.0,9.0
106,1682440151715,338.0,85.0,8.0
106,1682440151723,310.0,61.0,8.0
106,1682440151731,328.0,70.0,7.0
106,1682440151738,330.0,66.0,8.0
106,1682440151746,330.0,67.0,11.0
106,1682440151757,329.0,66.0,8.0
106,1682440151765,331.0,72.0,8.0
106,1682440151773,333.0,71.0,8.0
106,1682440151781,327.0,71.0,9.0
106,1682440151790,328.0,67.0,8.0
106,1682440151798,329.0,64.0,8.0
106,1682440151806,321.0,64.0,9.0
106,1682440151815,325.0,61.0,8.0
106,1682440151823,326.0,59.0,8.0
106,1682440151831,331.0,58.0,7.0
106,1682440151838,332.0,57.0,8.0
106,1682440151846,334.0,59.0,11.0
106,1682440151857,326.0,58.0,8.0
106,1682440151865,321.0,58.0,8.0
106,1682440151873,324.0,62.0,8.0
106,1682440151881,324.0,66.0,9.0
106,1682440151890,331.0,68.0,8.0
106,1682440151898,332.0,64.0,8.0
106,1682440151906,335.0,64.0,9.0
106,1682440151915,329.0,62.0,8.0
106,1682440151923,336.0,62.0,8.0
106,1682440151931,334.0,66.0,7.0
106,1682440151938,331.0,64.0,8.0
106,1682440151946,334.0,62.0,11.0
106,1682440151957,334.0,63.0,8.0
106,1682440151965,334.0,63.0,8.0
106,1682440151973,335.0,66.0,8.0
106,1682440151981,331.0,67.0,9.0
106,1682440151990,334.0,70.0,8.0
106,1682440151998,336.0,66.0,8.0
106,1682440152006,330.0,60.0,9.0
106,1682440152015,328.0,60.0,8.0
106,1682440152023,329.0,57.0,8.0
106,1682440152031,330.0,56.0,7.0
106,1682440152038,326.0,52.0,8.0
106,1682440152046,328.0,53.0,11.0
106,1682440152057,328.0,55.0,8.0
106,1682440152065,332.0,57.0,8.0
106,1682440152073,343.0,55.0,8.0
106,1682440152081,359.0,61.0,9.0
106,1682440152090,354.0,63.0,8.0
106,1682440152098,357.0,55.0,8.0
106,1682440152106,360.0,55.0,9.0
106,1682440152115,359.0,55.0,8.0
106,1682440152123,359.0,59.0,8.0
106,1682440152131,358.0,62.0,7.0
106,1682440152138,356.0,62.0,8.0
106,1682440152146,353.0,61.0,9.0
106,1682440152155,355.0,62.0,10.0
106,1682440152165,352.0,59.0,8.0
106,1682440152173,360.0,61.0,8.0
106,1682440152181,361.0,59.0,9.0
106,1682440152190,362.0,61.0,8.0
106,1682440152198,358.0,61.0,8.0
